"","x","y"
"mage6.2146.12.166.166.11",0.0898800000000004,0.12091
"mage6.2146.12.166.166.12",0.0898800000000004,0.066339999999999
"mage6.4.9.3.3.1",0.06099,0
"mage6.4.9.3.3.2",0,0.0909500000000002
"mage6.4.9.3.3.3",0.281409999999999,0.18725
"mage6.4.9.3.3.4",0.38948,0.27178
"mage6.4.9.3.3.5",0.358449999999999,0.1926
"mage6.4.9.3.3.6",0.21507,0.19046
"mage6.4.9.3.3.7",0.251449999999999,0.21293
"mage6.4.9.3.3.8",0.30174,0.51253
"mage6.4.9.3.3.9",0.361659999999999,0.55961
